UNO_515122C0;2015/02/11 13:50:47;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/02/11 23:04:41;560;560;0.08;21.40;26.80;0.07;2.07;100503;0.33;171.50
UNO_515122C0;2015/02/11 23:05:11;561;561;0.08;21.40;26.80;0.07;2.14;144646;0.48;249.38
UNO_515122C0;2015/02/11 23:05:42;562;562;0.08;21.40;26.80;0.07;1.75;504753;1.65;854.22
UNO_515122C0;2015/02/11 23:06:14;563;563;0.08;21.40;26.80;0.07;2.08;809770;2.63;1364.13
UNO_515122C0;2015/02/11 23:06:44;564;564;0.08;21.40;26.80;0.07;0.84;1451101;4.83;2549.63
UNO_515122C0;2015/02/11 23:07:15;565;565;0.08;21.40;26.80;0.08;1.37;237986;0.79;409.60
UNO_515122C0;2015/02/11 23:07:46;566;566;0.08;21.30;26.90;0.07;1.53;164034;0.53;273.84
UNO_515122C0;2015/02/11 23:08:17;567;567;0.08;21.40;27.00;0.07;0.87;18877;0.06;33.13
UNO_515122C0;2015/02/11 23:08:49;568;568;0.08;21.30;27.00;0.07;0.99;73676;0.24;124.13
UNO_515122C0;2015/02/11 23:09:19;569;569;0.08;21.30;27.10;0.07;2.06;186173;0.62;321.00
UNO_515122C0;2015/02/11 23:09:50;570;570;0.08;21.30;27.10;0.07;1.44;315337;1.05;543.51
UNO_515122C0;2015/02/11 23:10:21;571;571;0.08;21.30;27.10;0.07;1.90;28776;0.09;49.97
UNO_515122C0;2015/02/11 23:10:52;572;572;0.08;21.20;27.10;0.07;1.62;79173;0.25;132.75
UNO_515122C0;2015/02/11 23:11:24;573;573;0.08;21.20;27.20;0.07;2.06;284248;0.91;472.95
UNO_515122C0;2015/02/11 23:11:55;574;574;0.08;21.10;27.30;0.07;1.20;598424;1.98;1026.39
UNO_515122C0;2015/02/11 23:12:26;575;575;0.08;21.10;27.40;0.07;1.27;67937;0.22;113.86
UNO_515122C0;2015/02/11 23:12:57;576;576;0.08;21.00;27.30;0.08;1.95;390135;1.29;668.38
UNO_515122C0;2015/02/11 23:13:28;577;577;0.08;21.00;27.50;0.08;1.36;298465;0.99;513.58
UNO_515122C0;2015/02/11 23:13:59;578;578;0.08;21.00;27.50;0.08;1.62;768468;2.47;1280.57
UNO_515122C0;2015/02/11 23:14:31;579;579;0.08;20.90;27.50;0.08;1.16;719524;2.34;1208.41
UNO_515122C0;2015/02/11 23:15:02;580;580;0.08;20.90;27.60;0.08;0.78;514299;1.69;872.36
UNO_515122C0;2015/02/11 23:15:33;581;581;0.08;20.90;27.60;0.07;0.82;316677;1.04;539.49
UNO_515122C0;2015/02/11 23:16:04;582;582;0.08;20.70;27.80;0.06;2.06;370733;1.20;619.74
UNO_515122C0;2015/02/11 23:16:35;583;583;0.08;20.60;27.80;0.07;2.07;460256;1.53;789.25
UNO_515122C0;2015/02/11 23:17:06;584;584;0.08;20.60;27.90;0.07;1.48;317450;1.05;543.57
UNO_515122C0;2015/02/11 23:17:37;585;585;0.08;20.60;27.90;0.06;0.82;488601;1.57;810.35
UNO_515122C0;2015/02/11 23:18:08;586;586;0.08;20.60;27.90;0.06;0.81;913386;3.03;1572.87
UNO_515122C0;2015/02/11 23:18:40;587;587;0.08;20.60;27.90;0.07;0.87;1129220;3.62;1886.71
UNO_515122C0;2015/02/11 23:19:11;588;588;0.08;20.60;27.90;0.08;0.95;1469771;4.84;2551.71
UNO_515122C0;2015/02/11 23:19:42;589;589;0.08;20.60;28.00;0.08;1.09;879183;2.82;1463.98
UNO_515122C0;2015/02/11 23:20:13;590;590;0.08;20.50;28.00;0.08;1.40;187392;0.62;320.97
UNO_515122C0;2015/02/11 23:20:44;591;591;0.08;20.50;28.10;0.08;0.85;908205;2.96;1533.00
UNO_515122C0;2015/02/11 23:21:16;592;592;0.08;20.60;28.10;0.07;0.85;212096;0.69;355.77
UNO_515122C0;2015/02/11 23:21:48;593;593;0.08;20.60;28.10;0.08;0.84;341298;1.09;566.69
UNO_515122C0;2015/02/11 23:22:19;594;594;0.08;20.70;28.10;0.06;0.93;329478;1.06;549.86
UNO_515122C0;2015/02/11 23:22:50;595;595;0.08;20.80;28.00;0.07;1.87;64181;0.21;109.38
UNO_515122C0;2015/02/11 23:23:22;596;596;0.08;20.80;27.90;0.06;0.93;210854;0.68;354.09
UNO_515122C0;2015/02/11 23:23:52;597;597;0.08;20.90;27.90;0.07;1.22;325540;1.08;560.44
UNO_515122C0;2015/02/11 23:24:23;598;598;0.08;20.90;27.90;0.08;1.07;79215;0.26;137.47
UNO_515122C0;2015/02/11 23:24:54;599;599;0.08;20.90;27.80;0.08;1.18;44937;0.15;77.50
UNO_515122C0;2015/02/11 23:25:26;600;600;0.08;21.00;27.80;0.07;0.89;108892;0.35;182.14
UNO_515122C0;2015/02/11 23:25:57;601;601;0.08;21.10;27.80;0.08;1.83;0;0.00;0.62
UNO_515122C0;2015/02/11 23:26:29;602;602;0.08;21.10;27.80;0.07;2.09;34332;0.11;57.87
UNO_515122C0;2015/02/11 23:27:00;603;603;0.08;21.20;27.70;0.07;1.20;34801;0.11;59.76
UNO_515122C0;2015/02/11 23:27:31;604;604;0.08;21.20;27.70;0.07;1.77;57644;0.19;98.42
UNO_515122C0;2015/02/11 23:28:02;605;605;0.08;21.20;27.70;0.07;1.50;22674;0.07;39.45
UNO_515122C0;2015/02/11 23:28:33;606;606;0.08;21.30;27.70;0.07;1.88;129117;0.42;216.68
UNO_515122C0;2015/02/11 23:29:04;607;607;0.08;21.30;27.50;0.07;2.06;49010;0.16;84.47
UNO_515122C0;2015/02/11 23:29:36;608;608;0.08;21.30;27.60;0.07;0.85;92768;0.30;157.75
UNO_515122C0;2015/02/11 23:30:07;609;609;0.08;21.40;27.60;0.07;0.89;77230;0.25;131.84
UNO_515122C0;2015/02/11 23:30:38;610;610;0.08;21.40;27.60;0.09;1.13;0;0.00;0.62
UNO_515122C0;2015/02/11 23:31:09;611;611;0.08;21.40;27.60;0.07;1.33;84852;0.28;147.36
UNO_515122C0;2015/02/11 23:31:40;612;612;0.08;21.40;27.50;0.09;0.87;125334;0.40;209.40
UNO_515122C0;2015/02/11 23:32:11;613;613;0.08;21.50;27.60;0.08;2.15;42874;0.14;74.15
UNO_515122C0;2015/02/11 23:32:43;614;614;0.08;21.50;27.60;0.08;2.08;47308;0.15;79.84
UNO_515122C0;2015/02/11 23:33:14;615;615;0.08;21.50;27.50;0.07;0.87;89691;0.29;150.73
UNO_515122C0;2015/02/11 23:33:45;616;616;0.08;21.50;27.50;0.09;1.88;10030;0.03;17.83
UNO_515122C0;2015/02/11 23:34:16;617;617;0.08;21.50;27.50;0.08;1.53;52455;0.17;90.72
UNO_515122C0;2015/02/11 23:34:48;618;618;0.08;21.50;27.50;0.07;1.64;98730;0.32;165.39
UNO_515122C0;2015/02/11 23:35:19;619;619;0.08;21.50;27.40;0.09;1.66;0;0.00;0.62
UNO_515122C0;2015/02/11 23:35:50;620;620;0.08;21.50;27.40;0.09;0.86;57210;0.19;98.15
UNO_515122C0;2015/02/11 23:36:21;621;621;0.08;21.50;27.40;0.08;2.13;86506;0.29;148.58
UNO_515122C0;2015/02/11 23:36:53;622;622;0.08;21.50;27.40;0.08;0.95;0;0.00;0.62
UNO_515122C0;2015/02/11 23:37:24;623;623;0.08;21.60;27.40;0.07;1.39;0;0.00;0.62
UNO_515122C0;2015/02/11 23:37:55;624;624;0.08;21.60;27.40;0.09;2.04;49998;0.16;85.65
UNO_515122C0;2015/02/11 23:38:26;625;625;0.08;21.60;27.40;0.08;1.14;72054;0.24;123.08
UNO_515122C0;2015/02/11 23:38:57;626;626;0.08;21.60;27.40;0.08;0.95;46174;0.15;80.05
UNO_515122C0;2015/02/11 23:39:29;627;627;0.08;21.60;27.50;0.08;1.36;51196;0.16;86.21
UNO_515122C0;2015/02/11 23:40:00;628;628;0.08;21.60;27.50;0.08;1.96;33215;0.11;57.57
UNO_515122C0;2015/02/11 23:40:30;629;629;0.08;21.60;27.50;0.09;1.20;21666;0.07;37.97
UNO_515122C0;2015/02/11 23:41:02;630;630;0.08;21.50;27.50;0.08;2.14;190372;0.62;320.67
UNO_515122C0;2015/02/11 23:41:32;631;631;0.09;21.50;27.50;0.08;2.07;429013;1.42;733.83
UNO_515122C0;2015/02/11 23:42:03;632;632;0.08;21.60;27.40;0.08;1.18;43490;0.14;75.45
UNO_515122C0;2015/02/11 23:42:35;633;633;0.08;21.60;27.40;0.09;1.89;0;0.00;0.62
UNO_515122C0;2015/02/11 23:43:06;634;634;0.08;21.50;27.30;0.09;1.00;100474;0.32;168.00
UNO_515122C0;2015/02/11 23:43:37;635;635;0.08;21.50;27.30;0.08;0.94;200319;0.66;341.92
UNO_515122C0;2015/02/11 23:44:09;636;636;0.08;21.50;27.30;0.08;2.14;8566;0.03;15.04
UNO_515122C0;2015/02/11 23:44:39;637;637;0.08;21.50;27.30;0.08;2.12;7013;0.02;12.76
UNO_515122C0;2015/02/11 23:45:10;638;638;0.08;21.50;27.30;0.07;1.04;73581;0.24;127.44
UNO_515122C0;2015/02/11 23:45:42;639;639;0.08;21.50;27.40;0.07;2.12;0;0.00;0.62
UNO_515122C0;2015/02/11 23:46:13;640;640;0.08;21.50;27.30;0.07;2.11;0;0.00;0.62
UNO_515122C0;2015/02/11 23:46:45;641;641;0.08;21.50;27.30;0.08;1.24;0;0.00;0.62
UNO_515122C0;2015/02/11 23:47:16;642;642;0.08;21.50;27.30;0.08;1.05;44220;0.14;75.60
UNO_515122C0;2015/02/11 23:47:47;643;643;0.08;21.60;27.30;0.08;1.36;3141;0.01;6.03
UNO_515122C0;2015/02/11 23:48:18;644;644;0.08;21.60;27.30;0.08;0.95;0;0.00;0.62
UNO_515122C0;2015/02/11 23:48:50;645;645;0.08;21.60;27.30;0.08;1.66;0;0.00;0.62
UNO_515122C0;2015/02/11 23:49:22;646;646;0.08;21.60;27.20;0.09;0.94;0;0.00;0.62
UNO_515122C0;2015/02/11 23:49:53;647;647;0.08;21.60;27.20;0.08;1.39;0;0.00;0.62
UNO_515122C0;2015/02/11 23:50:24;648;648;0.08;21.70;27.30;0.08;2.13;40407;0.13;69.63
UNO_515122C0;2015/02/11 23:50:56;649;649;0.09;21.70;27.30;0.08;2.17;0;0.00;0.62
UNO_515122C0;2015/02/11 23:51:26;650;650;0.08;21.70;27.30;0.08;1.90;67233;0.22;115.98
UNO_515122C0;2015/02/11 23:51:58;651;651;0.08;21.70;27.20;0.08;1.48;0;0.00;0.62
UNO_515122C0;2015/02/11 23:52:29;652;652;0.08;21.70;27.20;0.08;0.88;61118;0.20;105.58
UNO_515122C0;2015/02/11 23:53:00;653;653;0.08;21.70;27.20;0.08;1.95;0;0.00;0.62
UNO_515122C0;2015/02/11 23:53:32;654;654;0.09;21.70;27.20;0.08;2.14;45861;0.15;78.52
UNO_515122C0;2015/02/11 23:54:03;655;655;0.09;21.70;27.10;0.08;1.23;0;0.00;0.62
UNO_515122C0;2015/02/11 23:54:35;656;656;0.09;21.80;27.10;0.08;0.87;0;0.00;0.62
UNO_515122C0;2015/02/11 23:55:06;657;657;0.08;21.80;27.20;0.09;1.06;9449;0.03;16.86
UNO_515122C0;2015/02/11 23:55:37;658;658;0.09;21.80;27.20;0.08;1.77;0;0.00;0.62
UNO_515122C0;2015/02/11 23:56:09;659;659;0.09;21.80;27.20;0.08;1.46;34440;0.11;58.05
UNO_515122C0;2015/02/11 23:56:40;660;660;0.08;21.80;27.20;0.08;2.04;102193;0.34;175.73
UNO_515122C0;2015/02/11 23:57:11;661;661;0.09;21.80;27.20;0.08;2.08;49743;0.16;83.67
UNO_515122C0;2015/02/11 23:57:43;662;662;0.09;21.80;27.20;0.08;0.87;20248;0.07;34.55
UNO_515122C0;2015/02/11 23:58:14;663;663;0.09;21.80;27.20;0.08;1.02;0;0.00;0.62
UNO_515122C0;2015/02/11 23:58:45;664;664;0.09;21.80;27.20;0.09;1.65;24245;0.08;42.26
UNO_515122C0;2015/02/11 23:59:16;665;665;0.09;21.80;27.10;0.09;1.71;33280;0.11;58.24
UNO_515122C0;2015/02/11 23:59:47;666;666;0.09;21.80;27.10;0.09;1.05;0;0.00;0.62
