UNO_515122C0;2015/01/23 10:51:53;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/01/23 12:53:22;237;237;0.25;22.20;35.70;0.16;1.81;822782;2.72;1408.07
UNO_515122C0;2015/01/23 12:53:53;238;238;0.25;22.20;35.70;0.16;1.44;662895;2.18;1127.00
UNO_515122C0;2015/01/23 12:54:24;239;239;0.25;22.20;35.70;0.16;0.84;923703;3.01;1561.02
UNO_515122C0;2015/01/23 12:54:55;240;240;0.25;22.20;35.70;0.16;0.63;1574373;5.24;2779.08
UNO_515122C0;2015/01/23 12:55:25;241;241;0.25;22.20;35.70;0.16;1.47;1258922;4.19;2193.46
UNO_515122C0;2015/01/23 12:55:56;242;242;0.25;22.30;35.80;0.16;1.56;1128910;3.75;1954.20
UNO_515122C0;2015/01/23 12:56:27;243;243;0.25;22.20;35.70;0.16;2.11;771669;2.55;1319.78
UNO_515122C0;2015/01/23 12:56:58;244;244;0.25;22.20;35.70;0.16;2.15;654132;2.15;1111.94
UNO_515122C0;2015/01/23 12:57:29;245;245;0.25;22.20;35.70;0.16;0.73;1166068;3.87;2022.15
UNO_515122C0;2015/01/23 12:58:00;246;246;0.25;22.20;35.70;0.16;2.12;972872;3.15;1636.04
UNO_515122C0;2015/01/23 12:58:31;247;247;0.25;22.20;35.70;0.16;0.68;703522;2.27;1172.64
UNO_515122C0;2015/01/23 12:59:02;248;248;0.25;22.20;35.70;0.15;0.95;991185;3.30;1715.06
UNO_515122C0;2015/01/23 12:59:33;249;249;0.25;22.20;35.70;0.15;1.35;1255995;4.18;2186.32
UNO_515122C0;2015/01/23 13:00:03;250;250;0.25;22.20;35.70;0.16;2.19;1203135;4.00;2092.34
UNO_515122C0;2015/01/23 13:00:34;251;251;0.25;22.20;35.70;0.15;1.83;899689;2.99;1549.12
UNO_515122C0;2015/01/23 13:01:04;252;252;0.25;22.20;35.70;0.15;1.99;1470034;4.89;2582.37
UNO_515122C0;2015/01/23 13:01:36;253;253;0.25;22.20;35.70;0.15;0.93;1379624;4.50;2362.31
UNO_515122C0;2015/01/23 13:02:06;254;254;0.25;22.20;35.70;0.15;2.20;909389;3.02;1568.37
UNO_515122C0;2015/01/23 13:02:37;255;255;0.24;22.20;35.70;0.15;1.04;1716344;5.71;3049.66
UNO_515122C0;2015/01/23 13:03:08;256;256;0.24;22.20;35.70;0.15;1.02;1315635;4.38;2296.41
UNO_515122C0;2015/01/23 13:03:38;257;257;0.24;22.20;35.80;0.15;1.61;1392381;4.64;2439.02
UNO_515122C0;2015/01/23 13:04:09;258;258;0.24;22.20;35.70;0.15;0.65;1221719;4.03;2106.40
UNO_515122C0;2015/01/23 13:04:40;259;259;0.24;22.20;35.80;0.15;0.76;1129965;3.72;1936.39
UNO_515122C0;2015/01/23 13:05:11;260;260;0.24;22.20;35.80;0.15;1.37;1088361;3.55;1847.95
UNO_515122C0;2015/01/23 13:05:42;261;261;0.24;22.20;35.80;0.15;1.02;1231414;4.09;2141.10
UNO_515122C0;2015/01/23 13:06:12;262;262;0.24;22.20;35.80;0.15;0.69;934766;3.11;1612.45
UNO_515122C0;2015/01/23 13:06:44;263;263;0.24;22.20;35.80;0.15;0.66;571131;1.86;963.10
UNO_515122C0;2015/01/23 13:07:14;264;264;0.24;22.20;35.80;0.15;1.10;887414;2.94;1526.79
UNO_515122C0;2015/01/23 13:07:45;265;265;0.24;22.20;35.80;0.15;2.25;502515;1.67;866.04
UNO_515122C0;2015/01/23 13:08:15;266;266;0.24;22.20;35.80;0.15;1.38;554644;1.84;953.45
UNO_515122C0;2015/01/23 13:08:47;267;267;0.24;22.20;35.80;0.15;0.89;485516;1.58;819.65
UNO_515122C0;2015/01/23 13:09:18;268;268;0.24;22.20;35.80;0.15;0.68;462533;1.50;774.34
UNO_515122C0;2015/01/23 13:09:49;269;269;0.24;22.20;35.80;0.15;0.74;259017;0.86;446.55
UNO_515122C0;2015/01/23 13:10:20;270;270;0.24;22.20;35.80;0.15;1.64;517314;1.70;878.73
UNO_515122C0;2015/01/23 13:10:51;271;271;0.24;22.20;35.80;0.15;2.32;667297;2.18;1126.00
UNO_515122C0;2015/01/23 13:11:22;272;272;0.24;22.10;35.80;0.15;0.72;381339;1.24;643.16
UNO_515122C0;2015/01/23 13:11:53;273;273;0.23;22.20;35.80;0.15;0.61;433306;1.40;725.70
UNO_515122C0;2015/01/23 13:12:25;274;274;0.23;22.10;35.80;0.15;2.21;554042;1.81;933.67
UNO_515122C0;2015/01/23 13:12:56;275;275;0.23;22.20;35.80;0.15;1.19;544750;1.76;908.13
UNO_515122C0;2015/01/23 13:13:27;276;276;0.23;22.20;35.80;0.15;0.65;529663;1.73;892.11
UNO_515122C0;2015/01/23 13:13:58;277;277;0.23;22.10;35.80;0.15;0.89;760187;2.53;1308.17
UNO_515122C0;2015/01/23 13:14:29;278;278;0.23;22.20;35.80;0.15;0.62;708850;2.36;1219.77
UNO_515122C0;2015/01/23 13:14:59;279;279;0.23;22.20;35.80;0.15;2.35;610922;2.03;1051.82
UNO_515122C0;2015/01/23 13:15:30;280;280;0.23;22.20;35.80;0.15;1.13;706813;2.35;1216.16
UNO_515122C0;2015/01/23 13:16:00;281;281;0.23;22.20;35.80;0.15;0.75;732706;2.44;1260.74
UNO_515122C0;2015/01/23 13:16:31;282;282;0.23;22.10;35.80;0.14;2.31;432572;1.44;744.42
UNO_515122C0;2015/01/23 13:17:02;283;283;0.23;22.10;35.80;0.14;0.65;408843;1.35;698.23
UNO_515122C0;2015/01/23 13:17:33;284;284;0.23;22.10;35.80;0.14;1.69;419184;1.37;710.65
UNO_515122C0;2015/01/23 13:18:04;285;285;0.23;22.10;35.80;0.15;0.62;354717;1.16;600.44
UNO_515122C0;2015/01/23 13:18:35;286;286;0.23;22.20;35.80;0.14;1.00;402772;1.30;674.32
UNO_515122C0;2015/01/23 13:19:06;287;287;0.23;22.10;35.80;0.14;0.60;244305;0.81;421.37
UNO_515122C0;2015/01/23 13:19:37;288;288;0.23;22.20;35.90;0.14;1.89;438929;1.46;754.58
UNO_515122C0;2015/01/23 13:20:08;289;289;0.23;22.20;35.80;0.14;0.62;266119;0.87;449.72
UNO_515122C0;2015/01/23 13:20:38;290;290;0.23;22.10;35.80;0.14;2.25;285911;0.95;492.59
UNO_515122C0;2015/01/23 13:21:09;291;291;0.23;22.20;35.90;0.14;2.37;300494;0.99;511.64
UNO_515122C0;2015/01/23 13:21:41;292;292;0.23;22.10;35.90;0.14;1.68;520610;1.68;870.95
UNO_515122C0;2015/01/23 13:22:12;293;293;0.23;22.20;35.80;0.14;1.85;449349;1.44;746.80
UNO_515122C0;2015/01/23 13:22:44;294;294;0.23;22.20;35.80;0.14;0.64;386635;1.24;641.52
UNO_515122C0;2015/01/23 13:23:15;295;295;0.23;22.20;35.80;0.14;0.87;273033;0.90;467.17
UNO_515122C0;2015/01/23 13:23:46;296;296;0.23;22.10;35.80;0.14;0.61;348689;1.14;588.59
UNO_515122C0;2015/01/23 13:24:17;297;297;0.23;22.20;35.80;0.14;1.10;658266;2.16;1119.03
UNO_515122C0;2015/01/23 13:24:48;298;298;0.22;22.20;35.80;0.14;0.61;633364;2.10;1087.54
UNO_515122C0;2015/01/23 13:25:19;299;299;0.22;22.20;35.90;0.14;1.66;426299;1.39;719.66
UNO_515122C0;2015/01/23 13:25:50;300;300;0.22;22.20;35.90;0.14;1.02;362007;1.20;623.36
UNO_515122C0;2015/01/23 13:26:21;301;301;0.22;22.10;35.90;0.14;0.85;372569;1.22;628.79
UNO_515122C0;2015/01/23 13:26:52;302;302;0.22;22.10;35.90;0.14;2.00;275004;0.91;472.63
UNO_515122C0;2015/01/23 13:27:22;303;303;0.22;22.10;35.90;0.14;0.73;317281;1.05;543.55
UNO_515122C0;2015/01/23 13:27:54;304;304;0.22;22.10;35.90;0.14;2.34;231374;0.75;387.17
UNO_515122C0;2015/01/23 13:28:24;305;305;0.22;22.10;35.90;0.14;2.38;479221;1.59;822.91
UNO_515122C0;2015/01/23 13:28:56;306;306;0.22;22.10;35.90;0.14;1.39;418307;1.36;705.57
UNO_515122C0;2015/01/23 13:29:27;307;307;0.22;22.10;35.90;0.14;0.73;329476;1.07;552.38
UNO_515122C0;2015/01/23 13:29:58;308;308;0.22;22.10;35.90;0.14;1.78;65439;0.21;111.61
UNO_515122C0;2015/01/23 13:30:30;309;309;0.22;22.10;35.90;0.14;1.61;176504;0.57;295.01
UNO_515122C0;2015/01/23 13:31:01;310;310;0.22;22.10;35.90;0.14;2.22;494813;1.64;846.58
UNO_515122C0;2015/01/23 13:31:32;311;311;0.22;22.10;35.90;0.14;0.67;310834;1.01;523.44
UNO_515122C0;2015/01/23 13:32:03;312;312;0.22;22.10;35.90;0.14;2.14;242432;0.79;409.89
UNO_515122C0;2015/01/23 13:32:34;313;313;0.22;22.10;35.90;0.14;0.63;281118;0.92;475.04
UNO_515122C0;2015/01/23 13:33:05;314;314;0.22;22.10;35.90;0.14;0.62;125265;0.42;216.62
UNO_515122C0;2015/01/23 13:33:36;315;315;0.22;22.10;35.90;0.14;1.31;254522;0.84;433.51
UNO_515122C0;2015/01/23 13:34:06;316;316;0.22;22.10;35.90;0.14;1.54;266464;0.89;459.61
UNO_515122C0;2015/01/23 13:34:38;317;317;0.22;22.10;35.90;0.14;2.26;344411;1.12;581.44
UNO_515122C0;2015/01/23 13:35:09;318;318;0.22;22.10;35.90;0.14;0.69;391019;1.27;657.65
UNO_515122C0;2015/01/23 13:35:40;319;319;0.22;22.10;35.90;0.14;2.02;299003;0.99;512.24
UNO_515122C0;2015/01/23 13:36:11;320;320;0.22;22.10;35.90;0.14;2.30;233159;0.75;388.05
UNO_515122C0;2015/01/23 13:36:43;321;321;0.22;22.10;35.90;0.14;0.63;375374;1.21;623.99
UNO_515122C0;2015/01/23 13:37:14;322;322;0.22;22.10;35.90;0.14;0.64;306986;1.01;524.55
UNO_515122C0;2015/01/23 13:37:45;323;323;0.22;22.00;35.80;0.14;1.29;211514;0.69;360.53
UNO_515122C0;2015/01/23 13:38:15;324;324;0.22;22.10;35.90;0.14;0.64;395587;1.32;680.93
UNO_515122C0;2015/01/23 13:38:46;325;325;0.22;22.10;35.90;0.14;2.35;233216;0.78;402.36
UNO_515122C0;2015/01/23 13:39:17;326;326;0.22;22.10;35.90;0.14;2.37;365579;1.21;624.15
UNO_515122C0;2015/01/23 13:39:48;327;327;0.22;22.10;35.90;0.14;2.22;262203;0.87;452.17
UNO_515122C0;2015/01/23 13:40:18;328;328;0.22;22.10;36.00;0.14;2.26;155695;0.52;268.91
UNO_515122C0;2015/01/23 13:40:49;329;329;0.22;22.10;35.90;0.14;2.37;192007;0.63;325.07
UNO_515122C0;2015/01/23 13:41:20;330;330;0.22;22.10;35.90;0.14;1.60;196251;0.65;338.62
UNO_515122C0;2015/01/23 13:41:51;331;331;0.22;22.10;35.90;0.14;1.11;114456;0.38;198.09
UNO_515122C0;2015/01/23 13:42:22;332;332;0.22;22.00;35.90;0.14;0.93;103160;0.34;175.14
UNO_515122C0;2015/01/23 13:42:53;333;333;0.22;22.10;36.00;0.13;2.32;210294;0.69;358.48
UNO_515122C0;2015/01/23 13:43:23;334;334;0.22;22.00;35.90;0.13;2.13;198696;0.66;342.98
UNO_515122C0;2015/01/23 13:43:54;335;335;0.22;22.10;36.00;0.13;2.33;185920;0.61;318.59
UNO_515122C0;2015/01/23 13:44:25;336;336;0.22;22.00;35.90;0.13;0.80;105090;0.35;181.87
UNO_515122C0;2015/01/23 13:44:55;337;337;0.22;22.00;35.90;0.13;1.52;114900;0.38;198.87
UNO_515122C0;2015/01/23 13:45:27;338;338;0.22;22.00;35.90;0.13;2.33;133980;0.43;224.72
UNO_515122C0;2015/01/23 13:45:58;339;339;0.21;22.00;35.90;0.13;2.36;254179;0.82;426.10
UNO_515122C0;2015/01/23 13:46:30;340;340;0.21;22.00;35.90;0.13;1.53;100752;0.32;169.19
UNO_515122C0;2015/01/23 13:47:01;341;341;0.21;22.00;36.00;0.13;1.94;93254;0.31;160.18
UNO_515122C0;2015/01/23 13:47:32;342;342;0.21;22.00;35.90;0.13;0.90;128031;0.42;218.69
UNO_515122C0;2015/01/23 13:48:03;343;343;0.21;22.00;36.00;0.13;2.22;155503;0.51;263.59
UNO_515122C0;2015/01/23 13:48:33;344;344;0.21;22.00;36.00;0.13;0.62;138643;0.46;240.19
UNO_515122C0;2015/01/23 13:49:04;345;345;0.21;22.00;36.00;0.13;0.60;518785;1.72;890.32
UNO_515122C0;2015/01/23 13:49:35;346;346;0.21;22.00;36.00;0.13;0.61;237829;0.79;410.76
UNO_515122C0;2015/01/23 13:50:05;347;347;0.21;22.00;36.00;0.13;0.76;344429;1.14;590.21
UNO_515122C0;2015/01/23 13:50:36;348;348;0.21;22.00;36.00;0.13;0.62;189155;0.63;327.24
UNO_515122C0;2015/01/23 13:51:07;349;349;0.21;22.00;36.00;0.13;1.40;272422;0.89;459.99
UNO_515122C0;2015/01/23 13:51:38;350;350;0.21;22.00;36.00;0.13;0.65;435612;1.45;750.29
UNO_515122C0;2015/01/23 13:52:08;351;351;0.21;22.00;36.00;0.13;0.74;122955;0.41;212.55
UNO_515122C0;2015/01/23 13:52:40;352;352;0.21;22.00;36.00;0.13;1.30;247892;0.81;418.73
UNO_515122C0;2015/01/23 13:53:10;353;353;0.21;22.00;36.00;0.13;1.30;123973;0.41;213.22
UNO_515122C0;2015/01/23 13:53:41;354;354;0.21;22.00;36.00;0.13;1.65;141512;0.47;244.63
UNO_515122C0;2015/01/23 13:54:12;355;355;0.21;22.00;36.00;0.13;1.75;360876;1.19;613.85
UNO_515122C0;2015/01/23 13:54:43;356;356;0.21;22.00;36.00;0.13;1.25;330480;1.10;569.29
UNO_515122C0;2015/01/23 13:55:14;357;357;0.21;22.00;36.00;0.13;1.82;324212;1.06;546.42
UNO_515122C0;2015/01/23 13:55:44;358;358;0.21;22.00;36.00;0.13;2.31;149973;0.50;259.25
UNO_515122C0;2015/01/23 13:56:16;359;359;0.21;22.00;36.00;0.13;2.00;190884;0.62;321.07
UNO_515122C0;2015/01/23 13:56:47;360;360;0.21;22.00;36.00;0.13;1.83;187602;0.62;319.85
UNO_515122C0;2015/01/23 13:57:18;361;361;0.21;22.00;36.00;0.13;0.64;359911;1.18;611.79
UNO_515122C0;2015/01/23 13:57:49;362;362;0.21;22.00;36.00;0.13;1.74;332840;1.10;568.78
UNO_515122C0;2015/01/23 13:58:20;363;363;0.21;22.00;36.00;0.13;2.25;211726;0.69;358.63
UNO_515122C0;2015/01/23 13:58:51;364;364;0.21;22.00;36.00;0.13;1.40;282537;0.92;476.72
UNO_515122C0;2015/01/23 13:59:22;365;365;0.21;22.00;36.00;0.13;1.49;127614;0.42;220.77
UNO_515122C0;2015/01/23 13:59:53;366;366;0.21;22.00;36.00;0.13;0.62;223523;0.73;377.81
UNO_515122C0;2015/01/23 14:00:24;367;367;0.21;22.00;36.00;0.13;2.08;330279;1.08;558.33
UNO_515122C0;2015/01/23 14:00:55;368;368;0.20;22.00;36.00;0.13;0.94;382431;1.27;658.34
UNO_515122C0;2015/01/23 14:01:25;369;369;0.20;22.00;36.00;0.13;0.73;205041;0.68;350.99
UNO_515122C0;2015/01/23 14:01:56;370;370;0.20;22.00;36.00;0.13;0.82;123009;0.41;212.81
UNO_515122C0;2015/01/23 14:02:27;371;371;0.20;22.00;36.00;0.13;1.96;528415;1.74;897.72
UNO_515122C0;2015/01/23 14:02:58;372;372;0.20;22.00;36.00;0.13;1.90;667469;2.18;1125.08
UNO_515122C0;2015/01/23 14:03:29;373;373;0.20;22.00;36.00;0.13;1.85;971964;3.17;1644.58
UNO_515122C0;2015/01/23 14:04:00;374;374;0.20;22.00;36.00;0.13;0.76;1170845;3.90;2034.16
UNO_515122C0;2015/01/23 14:04:31;375;375;0.20;22.00;36.00;0.13;1.64;1306134;4.26;2232.69
UNO_515122C0;2015/01/23 14:05:02;376;376;0.20;22.00;36.00;0.13;0.89;1312428;4.35;2283.46
UNO_515122C0;2015/01/23 14:05:33;377;377;0.20;22.00;36.00;0.13;1.18;1241224;4.06;2121.21
UNO_515122C0;2015/01/23 14:06:04;378;378;0.20;22.00;36.00;0.13;0.63;981411;3.26;1695.25
UNO_515122C0;2015/01/23 14:06:34;379;379;0.20;22.00;36.00;0.13;1.90;1264464;4.21;2202.47
UNO_515122C0;2015/01/23 14:07:05;380;380;0.20;22.00;36.00;0.13;2.21;1161295;3.86;2016.71
UNO_515122C0;2015/01/23 14:07:35;381;381;0.20;22.00;36.00;0.13;1.66;1280309;4.26;2229.51
UNO_515122C0;2015/01/23 14:08:06;382;382;0.20;22.00;36.00;0.13;1.28;1226150;4.08;2131.29
UNO_515122C0;2015/01/23 14:08:37;383;383;0.20;22.00;36.00;0.13;2.04;974545;3.25;1685.66
UNO_515122C0;2015/01/23 14:09:07;384;384;0.21;22.00;36.00;0.13;1.20;1237839;4.11;2151.09
UNO_515122C0;2015/01/23 14:09:38;385;385;0.20;22.00;36.00;0.13;0.64;1629635;5.42;2883.27
UNO_515122C0;2015/01/23 14:10:08;386;386;0.20;22.00;36.00;0.12;2.14;1618808;5.39;2863.78
UNO_515122C0;2015/01/23 14:10:40;387;387;0.20;22.00;36.00;0.13;1.61;1413920;4.61;2425.48
UNO_515122C0;2015/01/23 14:11:11;388;388;0.20;22.10;36.10;0.12;0.64;1384023;4.51;2367.56
UNO_515122C0;2015/01/23 14:11:41;389;389;0.20;22.00;36.00;0.13;0.61;1132566;3.77;1967.81
UNO_515122C0;2015/01/23 14:12:12;390;390;0.20;22.00;36.00;0.13;1.68;1209876;4.02;2102.63
UNO_515122C0;2015/01/23 14:12:43;391;391;0.20;22.00;36.00;0.13;2.32;814081;2.71;1402.76
UNO_515122C0;2015/01/23 14:13:13;392;392;0.20;22.00;36.00;0.13;1.31;1101594;3.66;1907.90
UNO_515122C0;2015/01/23 14:13:44;393;393;0.20;22.00;36.00;0.13;1.07;1188458;3.96;2067.58
UNO_515122C0;2015/01/23 14:14:15;394;394;0.20;22.00;36.00;0.12;1.60;1032224;3.36;1747.81
UNO_515122C0;2015/01/23 14:14:46;395;395;0.20;22.00;36.00;0.12;1.00;1215094;4.04;2113.80
UNO_515122C0;2015/01/23 14:15:16;396;396;0.20;22.00;36.00;0.12;2.22;1613038;5.37;2851.00
UNO_515122C0;2015/01/23 14:15:47;397;397;0.20;22.00;36.00;0.12;1.54;1773920;5.90;3163.47
UNO_515122C0;2015/01/23 14:16:18;398;398;0.20;22.00;35.90;0.12;1.55;1554980;5.16;2736.53
UNO_515122C0;2015/01/23 14:16:48;399;399;0.20;22.10;36.10;0.12;0.73;1385002;4.61;2422.23
UNO_515122C0;2015/01/23 14:17:19;400;400;0.20;22.00;36.00;0.12;1.57;1117482;3.72;1936.92
UNO_515122C0;2015/01/23 14:17:49;401;401;0.20;22.00;36.00;0.12;0.94;1452626;4.83;2550.05
UNO_515122C0;2015/01/23 14:18:20;402;402;0.20;22.10;36.00;0.12;0.64;994392;3.31;1718.09
UNO_515122C0;2015/01/23 14:18:51;403;403;0.20;22.00;36.00;0.12;1.58;1486649;4.94;2610.60
UNO_515122C0;2015/01/23 14:19:21;404;404;0.20;22.00;35.90;0.12;1.53;944474;3.14;1631.60
UNO_515122C0;2015/01/23 14:19:52;405;405;0.20;22.00;35.90;0.12;1.96;939448;3.12;1620.89
UNO_515122C0;2015/01/23 14:20:22;406;406;0.19;22.00;36.00;0.12;1.94;1030761;3.43;1785.32
UNO_515122C0;2015/01/23 14:20:53;407;407;0.19;22.00;36.00;0.12;1.60;1323030;4.40;2307.46
UNO_515122C0;2015/01/23 14:21:24;408;408;0.19;22.10;36.00;0.12;1.90;1363823;4.54;2384.37
UNO_515122C0;2015/01/23 14:21:54;409;409;0.19;22.00;36.00;0.12;1.27;1631445;5.43;2886.52
UNO_515122C0;2015/01/23 14:22:25;410;410;0.19;22.00;35.90;0.12;0.66;1570670;5.23;2771.35
UNO_515122C0;2015/01/23 14:22:55;411;411;0.19;22.00;36.00;0.12;1.66;1736828;5.77;3083.46
UNO_515122C0;2015/01/23 14:23:26;412;412;0.19;22.10;36.00;0.12;2.21;1634870;5.44;2894.97
UNO_515122C0;2015/01/23 14:23:57;413;413;0.19;22.00;35.90;0.12;0.63;1013654;3.37;1754.16
UNO_515122C0;2015/01/23 14:24:28;414;414;0.19;22.10;36.00;0.12;1.64;516485;1.68;869.82
UNO_515122C0;2015/01/23 14:24:58;415;415;0.19;22.10;36.00;0.12;2.02;1115428;3.71;1935.71
UNO_515122C0;2015/01/23 14:25:29;416;416;0.19;22.10;36.00;0.12;0.74;1064783;3.54;1843.27
UNO_515122C0;2015/01/23 14:26:00;417;417;0.19;22.10;36.00;0.12;2.31;334158;1.09;563.74
UNO_515122C0;2015/01/23 14:26:31;418;418;0.19;22.10;36.00;0.12;0.61;373763;1.22;631.29
UNO_515122C0;2015/01/23 14:27:03;419;419;0.19;22.10;36.00;0.12;0.62;176586;0.58;298.95
UNO_515122C0;2015/01/23 14:27:34;420;420;0.19;22.10;36.00;0.12;1.56;649353;2.12;1094.55
UNO_515122C0;2015/01/23 14:28:04;421;421;0.19;22.10;36.00;0.12;1.02;1063864;3.54;1841.38
UNO_515122C0;2015/01/23 14:28:35;422;422;0.19;22.10;36.00;0.12;1.61;834885;2.78;1439.12
UNO_515122C0;2015/01/23 14:29:06;423;423;0.19;22.10;36.00;0.12;0.80;648931;2.11;1093.23
UNO_515122C0;2015/01/23 14:29:37;424;424;0.19;22.10;36.10;0.12;0.61;375358;1.23;635.02
UNO_515122C0;2015/01/23 14:30:08;425;425;0.19;22.10;36.00;0.12;1.19;456778;1.52;784.05
UNO_515122C0;2015/01/23 14:30:39;426;426;0.19;22.10;36.00;0.12;1.63;598026;1.94;1002.05
UNO_515122C0;2015/01/23 14:31:11;427;427;0.19;22.10;36.00;0.12;2.33;330002;1.06;549.78
UNO_515122C0;2015/01/23 14:31:42;428;428;0.19;22.10;36.00;0.12;2.26;389367;1.27;656.84
UNO_515122C0;2015/01/23 14:32:13;429;429;0.19;22.10;36.00;0.12;1.61;690123;2.30;1189.24
UNO_515122C0;2015/01/23 14:32:43;430;430;0.19;22.10;36.00;0.12;1.96;500205;1.66;860.66
UNO_515122C0;2015/01/23 14:33:14;431;431;0.19;22.10;36.00;0.12;0.94;847918;2.82;1460.19
UNO_515122C0;2015/01/23 14:33:45;432;432;0.19;22.10;36.00;0.12;1.92;934804;3.11;1614.10
UNO_515122C0;2015/01/23 14:34:15;433;433;0.19;22.10;36.00;0.12;1.15;850431;2.83;1466.45
UNO_515122C0;2015/01/23 14:34:46;434;434;0.19;22.10;36.10;0.12;1.45;735930;2.45;1267.26
UNO_515122C0;2015/01/23 14:35:16;435;435;0.19;22.10;36.10;0.12;1.09;494733;1.65;851.20
UNO_515122C0;2015/01/23 14:35:47;436;436;0.19;22.10;36.00;0.12;1.26;836557;2.78;1439.66
UNO_515122C0;2015/01/23 14:36:18;437;437;0.19;22.10;36.10;0.12;0.63;903570;3.01;1560.54
UNO_515122C0;2015/01/23 14:36:48;438;438;0.19;22.00;36.00;0.12;1.51;786575;2.62;1354.26
UNO_515122C0;2015/01/23 14:37:19;439;439;0.19;22.00;36.00;0.12;2.33;809818;2.67;1384.54
UNO_515122C0;2015/01/23 14:37:51;440;440;0.19;22.10;36.10;0.12;1.83;1706891;5.50;2929.03
UNO_515122C0;2015/01/23 14:38:21;441;441;0.18;22.00;36.00;0.12;2.19;1291404;4.29;2249.95
UNO_515122C0;2015/01/23 14:38:52;442;442;0.18;22.10;35.50;0.12;2.28;1124339;3.72;1937.42
UNO_515122C0;2015/01/23 14:39:23;443;443;0.18;22.10;35.00;0.12;1.15;1470893;4.82;2543.55
UNO_515122C0;2015/01/23 14:39:54;444;444;0.18;22.10;34.50;0.12;2.28;305973;1.01;523.36
UNO_515122C0;2015/01/23 14:40:25;445;445;0.17;22.10;33.80;0.12;2.07;178930;0.58;299.42
UNO_515122C0;2015/01/23 14:40:56;446;446;0.17;22.10;33.40;0.12;1.41;393405;1.30;671.82
UNO_515122C0;2015/01/23 14:41:27;447;447;0.17;22.10;33.10;0.12;1.37;45669;0.15;78.62
UNO_515122C0;2015/01/23 14:41:58;448;448;0.17;22.10;32.90;0.12;1.41;124093;0.41;214.50
UNO_515122C0;2015/01/23 14:42:29;449;449;0.16;22.10;32.60;0.12;1.19;436584;1.42;736.04
UNO_515122C0;2015/01/23 14:43:00;450;450;0.16;22.10;32.50;0.12;1.01;616232;2.01;1039.00
UNO_515122C0;2015/01/23 14:43:31;451;451;0.16;22.10;32.30;0.11;2.13;1901064;6.20;3341.60
UNO_515122C0;2015/01/23 14:44:03;452;452;0.16;22.10;32.10;0.11;1.52;1007945;3.29;1706.99
UNO_515122C0;2015/01/23 14:44:33;453;453;0.16;22.10;32.00;0.11;0.97;729984;2.43;1258.05
UNO_515122C0;2015/01/23 14:45:04;454;454;0.16;22.00;31.80;0.11;2.03;893810;2.97;1540.14
UNO_515122C0;2015/01/23 14:45:34;455;455;0.16;22.10;31.90;0.11;1.62;860869;2.86;1484.84
UNO_515122C0;2015/01/23 14:46:06;456;456;0.16;22.10;31.90;0.11;2.18;565808;1.84;953.44
UNO_515122C0;2015/01/23 14:46:37;457;457;0.16;22.10;31.90;0.11;1.52;524167;1.71;884.35
UNO_515122C0;2015/01/23 14:47:07;458;458;0.15;22.10;31.90;0.11;1.69;836759;2.78;1441.76
UNO_515122C0;2015/01/23 14:47:39;459;459;0.16;22.10;31.90;0.11;0.64;658600;2.15;1110.70
UNO_515122C0;2015/01/23 14:48:09;460;460;0.15;22.10;31.80;0.11;2.31;761620;2.53;1310.88
UNO_515122C0;2015/01/23 14:48:40;461;461;0.15;22.10;31.90;0.11;0.75;350196;1.17;603.46
UNO_515122C0;2015/01/23 14:49:10;462;462;0.15;22.10;31.80;0.11;0.94;692029;2.30;1189.95
UNO_515122C0;2015/01/23 14:49:42;463;463;0.15;22.10;31.80;0.11;1.87;927295;3.03;1569.32
UNO_515122C0;2015/01/23 14:50:13;464;464;0.15;22.00;31.70;0.11;1.94;604742;1.97;1018.70
UNO_515122C0;2015/01/23 14:50:44;465;465;0.15;22.10;31.80;0.11;0.74;593364;1.97;1020.96
UNO_515122C0;2015/01/23 14:51:15;466;466;0.15;22.10;31.80;0.11;0.90;533367;1.74;900.19
UNO_515122C0;2015/01/23 14:51:45;467;467;0.15;22.00;31.70;0.11;1.03;761437;2.53;1309.64
UNO_515122C0;2015/01/23 14:52:16;468;468;0.15;22.00;31.70;0.11;2.01;536970;1.75;906.18
UNO_515122C0;2015/01/23 14:52:47;469;469;0.15;22.10;31.70;0.11;1.99;479786;1.59;824.61
UNO_515122C0;2015/01/23 14:53:18;470;470;0.15;22.00;31.60;0.11;1.66;574259;1.90;979.92
UNO_515122C0;2015/01/23 14:53:49;471;471;0.15;22.10;31.70;0.11;1.76;605596;1.99;1029.92
UNO_515122C0;2015/01/23 14:54:20;472;472;0.15;22.10;31.70;0.11;1.31;490067;1.63;842.54
UNO_515122C0;2015/01/23 14:54:50;473;473;0.15;22.00;31.60;0.11;1.89;888707;2.96;1532.51
UNO_515122C0;2015/01/23 14:55:21;474;474;0.15;22.10;31.70;0.11;2.38;448926;1.49;772.04
UNO_515122C0;2015/01/23 14:55:51;475;475;0.15;22.10;31.70;0.11;1.15;464704;1.55;799.75
UNO_515122C0;2015/01/23 14:56:22;476;476;0.15;22.10;31.70;0.11;2.12;764603;2.54;1314.91
UNO_515122C0;2015/01/23 14:56:53;477;477;0.15;22.00;31.50;0.11;1.50;549062;1.83;945.30
